# NASA/JPL Horizons API 1.2
# Retrieved 2026-07-24 with:
# COMMAND='301'; CENTER='500@399'; EPHEM_TYPE='VECTORS'; START_TIME='2026-01-01 00:00';
# STOP_TIME='2026-01-01 00:02'; STEP_SIZE='1 min'; OUT_UNITS='KM-S'; REF_PLANE='FRAME';
# REF_SYSTEM='ICRF'; VEC_CORR='NONE'; CSV_FORMAT='YES'; TIME_DIGITS='FRACSEC'
# Target: Moon (301), center: Earth (399), source: DE441
# Geometric Cartesian states, ICRF axes, TDB epochs, km and km/s
2461041.500000000,2026-Jan-01 00:00:00.0000 TDB,1.443257274919273E+05,2.895841575449329E+05,1.601589230016842E+05,-1.004314137672221E+00,3.839146101176440E-01,1.725348969484014E-01
2461041.500694444,2026-Jan-01 00:01:00.0000 TDB,1.442654663936800E+05,2.896071879905910E+05,1.601692726376739E+05,-1.004389132162786E+00,3.837669096619949E-01,1.724529683808703E-01
2461041.501388889,2026-Jan-01 00:02:00.0000 TDB,1.442052007966769E+05,2.896302095738334E+05,1.601796173577709E+05,-1.004464096197290E+00,3.836191962574164E-01,1.723710338601744E-01
